2	1	1	1	0			
0	1	0	2	15			
0	1	0	1	15			
0	0	1	1	10			
1	1	1	1	0			
1	1	0	2	15			
1	0	1	0	0			
0	0	0	0	0			
1	0	0	1	0			
0	1	1	2	10			
0	2	1	0	5			
0	1	2	0	0			
1	2	1	1	5			
0	0	2	1	10			
2	1	1	0	0			
0	1	1	1	10			
1	1	1	1	0			
0	1	1	2	10			
0	1	4	1	10			
3	2	1	1	5			
0	0	2	2	10			
0	0	1	0	0			
1	4	3	1	6			
1	0	4	1	0			
1	1	1	1	0			
0	1	1	2	10			
1	2	0	0	5			
0	0	0	0	0			
0	1	0	0	5			
0	0	0	1	10			
0	1	1	1	10			
0	2	1	0	5			
0	1	1	6	12			
0	4	1	0	6			
1	0	1	0	0			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	1	10			
0	1	0	0	5			
0	0	0	1	10			
0	1	1	0	0			
0	2	0	1	15			
0	0	0	0	0			
1	0	1	0	0			
0	1	3	1	10			
0	1	0	0	5			
0	1	1	0	0			
0	1	1	1	10			
0	1	1	1	10			
1	1	1	0	0			
1	2	1	2	15			
1	1	2	1	0			
1	1	1	2	10			
2	1	1	0	0			
1	1	1	0	0			
1	2	1	1	5			
1	1	2	1	0			
1	2	1	2	15			
2	1	2	0	0			
1	2	1	5	16			
2	1	2	1	0			
0	2	1	1	15			
0	1	2	0	0			
0	1	0	0	5			
0	1	1	0	0			
0	2	1	0	5			
0	1	1	0	0			
1	1	0	0	5			
0	0	1	0	0			
1	0	1	0	0			
0	0	1	0	0			
0	1	1	0	0			
1	1	1	0	0			
1	2	0	0	5			
1	0	1	0	0			
1	0	1	0	0			
1	3	1	0	6			
1	0	2	0	0			
1	6	1	0	7			
1	0	2	1	0			
1	1	1	1	0			
1	3	0	1	6			
1	0	1	2	10			
2	1	1	1	0			
1	1	1	1	0			
1	1	1	2	10			
6	2	1	1	6			
1	1	2	1	0			
1	1	1	1	0			
1	2	0	2	15			
2	1	0	0	5			
1	1	1	1	0			
1	2	0	2	15			
2	1	0	1	5			
1	1	1	5	11			
2	2	0	1	5			
1	1	0	1	5			
1	1	0	1	5			
1	0	0	1	0			
1	1	0	1	5			
1	1	2	1	0			
1	2	0	1	5			
0	1	0	1	15			
0	1	1	0	0			
3	2	1	0	5			
1	1	1	0	0			
1	2	1	0	5			
1	1	1	1	0			
0	2	1	1	15			
2	1	1	3	11			
3	2	0	0	5			
1	1	0	0	5			
0	0	0	0	0			
0	0	0	0	0			
0	1	1	0	0			
1	2	1	1	5			
0	0	2	4	11			
0	1	1	0	0			
1	1	1	0	0			
1	1	1	0	0			
0	2	1	1	15			
1	1	1	1	0			
1	2	1	2	15			
2	0	1	1	0			
1	1	1	1	0			
0	1	1	2	10			
2	2	0	1	5			
1	0	1	2	10			
1	1	1	1	0			
1	2	0	2	15			
1	1	0	1	5			
0	0	0	2	10			
0	0	0	1	10			
1	1	0	0	5			
0	1	0	1	15			
1	1	0	1	5			
1	1	0	2	15			
2	1	1	1	0			
1	2	1	1	5			
1	1	1	1	0			
0	1	0	1	15			
0	1	0	1	15			
0	0	0	0	0			
0	1	0	0	5			
1	1	0	0	5			
1	0	0	0	0			
1	5	0	0	6			
0	0	0	0	0			
1	1	0	0	5			
1	1	0	0	5			
1	1	4	0	0			
1	2	0	0	5			
1	3	0	0	6			
0	0	1	0	0			
0	1	1	0	0			
0	1	1	0	0			
0	1	1	0	0			
0	1	1	0	0			
0	1	1	0	0			
1	1	1	1	0			
1	1	0	2	15			
1	0	0	1	0			
0	1	0	2	15			
0	0	0	1	10			
1	1	0	1	5			
1	0	0	2	10			
1	0	0	1	0			
0	0	1	2	10			
1	0	1	1	0			
0	0	1	2	10			
0	0	1	1	10			
0	1	0	1	15			
0	1	1	1	10			
0	2	1	1	15			
1	0	2	1	0			
0	1	0	1	15			
0	1	1	1	10			
1	2	0	1	5			
0	1	1	2	10			
0	2	1	1	15			
0	1	2	0	0			
0	2	1	1	15			
1	0	2	1	0			
0	1	1	2	10			
0	1	1	1	10			
1	2	1	1	5			
1	1	1	2	10			
1	1	0	1	5			
1	0	1	2	10			
1	0	4	1	0			
0	1	1	2	10			
0	2	0	3	16			
0	0	1	3	11			
0	0	1	1	10			
0	1	1	1	10			
0	2	0	0	5			
0	0	0	0	0			
0	0	0	1	10			
0	1	0	0	5			
0	0	0	1	10			
0	0	0	3	11			
1	0	0	0	0			
2	0	0	0	0			
0	1	1	0	0			
0	1	1	0	0			
0	2	1	0	5			
0	0	2	0	0			
1	1	1	1	0			
0	1	1	1	10			
0	1	1	0	0			
0	1	1	1	10			
0	5	1	0	6			
0	1	2	2	10			
0	2	1	3	16			
0	0	2	1	10			
0	0	0	1	10			
0	1	1	1	10			
0	2	1	1	15			
1	0	2	0	0			
0	1	5	1	11			
0	1	1	1	10			
0	2	1	1	15			
0	1	2	1	10			
0	1	1	1	10			
1	1	1	0	0			
1	2	0	1	5			
1	1	0	2	15			
2	1	1	0	0			
5	1	1	1	1			
1	1	1	2	10			
2	1	1	1	0			
0	1	1	2	10			
1	1	1	1	0			
1	2	1	2	15			
2	1	2	1	0			
1	2	1	2	15			
2	1	1	1	0			
1	1	0	2	15			
2	0	1	1	0			
0	1	1	1	10			
1	1	0	0	5			
1	0	1	0	0			
1	0	1	0	0			
1	0	0	0	0			
0	3	1	0	6			
1	1	2	1	0			
1	2	0	1	5			
1	1	0	2	15			
2	1	1	1	0			
1	2	0	1	5			
1	1	1	2	10			
3	1	0	1	5			
1	1	0	2	15			
2	0	0	1	0			
1	1	0	1	5			
1	1	0	3	16			
2	1	1	0	0			
1	1	1	1	0			
1	2	0	2	15			
2	0	0	0	0			
1	1	1	0	0			
1	2	1	0	5			
1	0	2	0	0			
4	1	0	0	5			
1	1	0	1	5			
1	1	0	2	15			
2	1	1	1	0			
1	1	0	2	15			
2	0	1	1	0			
1	0	0	1	0			
1	1	0	2	15			
2	1	1	1	0			
1	1	0	2	15			
2	1	1	0	0			
1	2	1	0	5			
1	1	2	0	0			
1	2	0	0	5			
1	1	1	1	0			
0	1	1	1	10			
1	2	1	1	5			
1	1	2	2	10			
1	3	1	0	6			
0	0	2	0	0			
0	1	1	0	0			
0	2	1	0	5			
1	0	7	0	1			
1	0	1	1	0			
0	1	1	1	10			
0	1	1	0	0			
1	1	1	1	0			
5	2	0	1	6			
1	5	1	1	6			
1	1	2	5	11			
2	1	1	0	0			
0	1	1	0	0			
1	2	0	0	5			
1	0	0	0	0			
1	1	1	0	0			
1	2	1	0	5			
0	0	2	1	10			
1	1	1	1	0			
1	1	1	2	10			
2	1	1	1	0			
1	1	1	2	10			
2	1	1	1	0			
4	1	0	2	5			
1	0	1	2	10			
2	1	1	0	0			
1	1	0	0	5			
1	0	1	0	0			
1	1	1	1	0			
1	2	0	1	5			
1	0	1	1	0			
1	3	1	1	6			
1	0	6	1	1			
1	0	1	1	0			
1	0	1	1	0			
1	0	1	2	10			
2	1	1	4	11			
3	2	1	1	5			
1	0	2	2	10			
2	0	1	1	0			
1	1	1	1	0			
1	2	1	2	15			
2	0	2	0	0			
0	1	1	0	0			
2	2	1	1	5			
1	0	2	1	0			
1	1	1	1	0			
0	1	1	2	10			
1	2	1	0	5			
1	1	2	1	0			
1	1	1	1	0			
1	1	1	1	0			
1	2	1	2	15			
2	1	2	0	0			
1	2	1	1	5			
1	1	2	1	0			
1	1	1	2	10			
2	2	1	0	5			
0	1	2	0	0			
1	2	1	0	5			
1	1	1	0	0			
1	2	1	0	5			
1	1	2	0	0			
1	2	1	0	5			
1	1	2	0	0			
1	1	1	0	0			
1	2	1	1	5			
1	1	2	1	0			
1	2	1	2	15			
2	1	2	0	0			
1	2	1	0	5			
1	1	2	0	0			
1	1	1	0	0			
0	1	1	0	0			
0	1	1	3	11			
0	1	0	1	15			
0	0	1	0	0			
0	0	1	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	1	10			
1	0	0	1	0			
0	0	0	2	10			
0	0	0	0	0			
1	0	0	0	0			
1	0	1	0	0			
0	0	0	0	0			
1	0	0	0	0			
1	0	0	1	0			
1	0	1	1	0			
1	0	0	1	0			
1	0	0	1	0			
1	0	0	2	10			
2	0	1	1	0			
1	0	0	2	10			
2	0	0	1	0			
0	0	1	2	10			
0	0	1	6	12			
0	1	0	1	15			
1	1	0	0	5			
1	1	0	0	5			
0	1	0	1	15			
3	1	0	0	5			
1	1	0	0	5			
1	1	0	0	5			
1	1	0	3	16			
1	1	5	0	1			
0	2	0	0	5			
1	1	0	0	5			
0	1	0	0	5			
1	0	0	1	0			
0	0	0	1	10			
1	1	0	0	5			
1	0	1	1	0			
0	1	0	2	15			
0	0	0	1	10			
1	0	0	1	0			
0	0	0	1	10			
0	0	0	3	11			
0	1	0	1	15			
0	1	0	0	5			
2	1	0	0	5			
1	0	0	1	0			
1	1	0	2	15			
1	1	0	1	5			
0	1	1	2	10			
0	1	1	1	10			
1	2	1	1	5			
1	0	2	2	10			
2	0	0	1	0			
1	0	1	1	0			
0	1	1	2	10			
1	2	0	0	5			
1	1	0	0	5			
1	0	0	1	0			
1	0	0	2	10			
5	1	0	0	6			
1	0	0	1	0			
1	5	0	6	17			
2	1	0	0	5			
1	0	0	1	0			
1	1	0	2	15			
2	1	0	1	5			
1	0	1	2	10			
1	0	0	1	0			
1	1	0	1	5			
1	1	0	2	15			
2	0	1	1	0			
1	0	0	1	0			
1	0	1	2	10			
2	0	0	1	0			
1	0	0	2	10			
2	0	0	1	0			
1	0	0	2	10			
1	0	0	1	0			
0	3	0	2	16			
0	0	0	4	11			
0	0	1	1	10			
0	5	1	1	16			
0	0	2	0	0			
0	0	0	1	10			
1	0	0	1	0			
0	0	0	2	10			
1	0	0	0	0			
0	0	0	1	10			
1	1	1	1	0			
0	1	1	2	10			
0	1	1	1	10			
0	2	0	5	16			
0	0	0	1	10			
3	0	1	1	0			
1	0	1	2	10			
2	0	0	1	0			
1	0	1	2	10			
2	0	0	1	0			
0	1	0	2	15			
1	0	0	0	0			
1	0	0	0	0			
2	0	0	0	0			
1	0	0	1	0			
1	1	0	2	15			
3	0	1	1	0			
1	0	1	2	10			
2	1	1	1	0			
1	2	1	2	15			
1	0	2	1	0			
0	0	0	2	10			
0	1	0	0	5			
1	1	0	1	5			
0	1	0	1	15			
1	0	0	1	0			
1	1	0	2	15			
1	0	1	1	0			
0	1	1	2	10			
0	1	0	0	5			
1	0	0	1	0			
0	0	1	2	10			
0	0	0	0	0			
0	1	0	1	15			
0	1	0	1	15			
0	0	0	1	10			
0	1	0	1	15			
1	1	0	1	5			
0	0	0	2	10			
0	0	0	1	10			
1	1	1	0	0			
0	1	0	0	5			
0	1	1	0	0			
0	1	1	0	0			
0	2	0	0	5			
0	1	0	0	5			
0	0	1	0	0			
0	4	1	0	6			
1	1	1	0	0			
5	1	0	0	6			
0	0	0	0	0			
1	1	1	0	0			
0	1	0	1	15			
0	0	1	0	0			
0	0	0	1	10			
0	1	0	0	5			
0	1	0	0	5			
0	0	0	1	10			
0	0	1	0	0			
0	1	1	1	10			
0	2	1	0	5			
0	1	2	4	11			
0	1	1	0	0			
0	1	3	0	0			
0	1	1	0	0			
1	1	1	1	0			
0	1	1	1	10			
1	1	1	1	0			
2	1	0	2	5			
0	1	1	3	11			
1	2	1	1	5			
1	0	2	2	10			
4	1	1	0	0			
1	2	0	1	5			
0	0	1	1	10			
1	0	1	1	0			
1	1	1	2	10			
2	2	1	1	5			
1	0	2	2	10			
2	0	1	1	0			
1	1	1	2	10			
1	2	1	1	5			
0	1	2	2	10			
0	1	1	1	10			
0	1	0	0	5			
0	1	1	1	10			
0	1	1	1	10			
0	2	0	1	15			
1	0	5	1	1			
1	0	1	1	0			
1	1	1	2	10			
2	1	0	1	5			
0	1	1	2	10			
0	1	1	1	10			
3	2	1	0	5			
1	0	1	1	0			
1	1	2	2	10			
2	1	1	1	0			
1	1	0	2	15			
1	1	1	1	0			
1	4	1	2	16			
2	1	2	1	0			
0	2	1	2	15			
0	1	2	1	10			
1	1	1	1	0			
0	3	1	2	16			
0	1	2	0	0			
1	1	1	1	0			
0	1	1	2	10			
0	2	1	1	15			
0	1	1	0	0			
0	1	1	1	10			
0	1	0	0	5			
0	1	1	0	0			
0	2	2	0	0			
0	2	1	1	15			
0	2	2	3	11			
0	3	1	3	16			
0	1	2	0	0			
0	2	1	0	5			
0	1	2	1	10			
0	1	1	0	0			
0	2	6	0	1			
0	2	1	1	15			
0	1	2	1	10			
0	1	1	0	0			
0	2	1	0	5			
0	1	2	0	0			
0	2	1	0	5			
1	1	2	1	0			
0	4	1	1	16			
1	1	2	0	0			
1	2	1	0	5			
1	4	2	0	6			
1	1	3	0	0			
1	2	1	0	5			
1	1	2	0	0			
1	2	0	0	5			
1	1	1	1	0			
0	2	0	1	15			
0	1	0	1	15			
0	1	0	1	15			
1	1	0	1	5			
1	1	0	2	15			
1	1	0	0	5			
1	1	1	0	0			
0	2	0	1	15			
1	1	1	1	0			
0	2	1	2	15			
0	0	2	0	0			
0	1	1	0	0			
0	1	1	1	10			
1	2	1	1	5			
1	0	2	2	10			
2	0	1	1	0			
1	1	1	2	10			
2	2	1	1	5			
1	0	2	1	0			
1	0	1	2	10			
2	0	1	1	0			
0	0	1	2	10			
2	0	1	0	0			
0	0	1	0	0			
1	0	1	0	0			
0	0	2	1	10			
1	0	1	1	0			
5	0	1	1	1			
1	0	1	1	0			
1	0	1	2	10			
2	0	1	0	0			
0	1	0	0	5			
0	0	1	1	10			
0	1	0	1	15			
0	0	0	1	10			
0	0	0	1	10			
0	0	3	1	10			
0	0	0	1	10			
0	0	1	1	10			
0	0	1	0	0			
1	0	1	1	0			
0	0	1	2	10			
1	1	1	0	0			
0	1	0	0	5			
0	1	0	1	15			
1	0	1	0	0			
0	0	0	0	0			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	1	10			
0	0	1	0	0			
0	0	1	0	0			
0	0	1	0	0			
0	0	0	1	10			
0	0	0	1	10			
1	0	3	0	0			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	1	10			
1	0	0	1	0			
0	1	1	2	10			
0	1	0	1	15			
1	3	2	1	6			
0	0	2	2	10			
0	0	0	1	10			
1	0	1	1	0			
1	0	5	2	11			
2	0	0	1	0			
1	1	1	6	12			
1	2	1	0	5			
1	0	1	1	0			
1	0	0	2	10			
2	0	0	1	0			
1	5	0	2	16			
2	1	0	0	5			
1	1	0	1	5			
0	1	0	2	15			
0	1	0	0	5			
1	1	0	1	5			
1	0	1	2	10			
2	0	0	1	0			
1	1	1	2	10			
1	2	0	1	5			
1	0	1	1	0			
1	1	0	2	15			
1	0	0	0	0			
0	1	0	0	5			
1	0	0	6	12			
2	0	1	1	0			
1	0	1	6	12			
1	0	0	0	0			
1	0	0	1	0			
1	0	1	1	0			
1	0	1	2	10			
1	1	1	0	0			
1	2	1	0	5			
0	1	1	0	0			
2	2	0	1	5			
0	1	1	1	10			
1	2	0	0	5			
0	1	1	0	0			
1	2	1	0	5			
0	1	1	0	0			
0	2	0	0	5			
1	1	0	0	5			
0	1	0	0	5			
1	1	0	1	5			
1	1	1	1	0			
0	2	1	1	15			
0	0	4	1	10			
0	1	1	0	0			
1	2	1	0	5			
0	1	1	0	0			
1	2	1	0	5			
0	1	2	0	0			
0	2	0	1	15			
0	1	0	0	5			
0	1	0	0	5			
0	1	1	0	0			
1	2	1	1	5			
0	0	2	1	10			
0	1	1	1	10			
0	7	1	0	7			
0	1	1	0	0			
0	2	1	0	5			
1	1	2	0	0			
0	2	1	0	5			
0	1	1	0	0			
0	1	0	1	15			
3	0	0	1	0			
1	1	0	1	5			
0	1	1	2	10			
1	1	3	3	11			
1	2	0	0	5			
1	1	0	0	5			
0	1	1	1	10			
1	2	1	1	5			
0	0	1	1	10			
0	1	1	0	0			
0	2	0	1	15			
1	1	0	1	5			
0	1	0	2	15			
0	1	0	1	15			
1	1	1	1	0			
0	2	1	2	15			
0	0	2	1	10			
5	1	1	0	1			
0	2	1	0	5			
0	1	2	0	0			
0	2	0	0	5			
0	1	0	1	15			
1	1	0	0	5			
1	1	4	0	0			
0	2	0	0	5			
1	1	1	1	0			
0	2	0	2	15			
0	1	0	1	15			
0	1	0	1	15			
0	1	1	0	0			
1	1	0	1	5			
0	1	0	2	15			
0	1	0	0	5			
0	1	1	1	10			
0	2	1	1	15			
0	1	1	1	10			
0	2	1	1	15			
1	1	1	6	12			
1	1	1	0	0			
0	1	0	0	5			
1	0	0	1	0			
1	0	0	2	10			
1	0	0	1	0			
0	0	6	1	11			
0	0	5	0	1			
0	0	0	0	0			
0	1	1	0	0			
1	1	1	3	11			
1	1	1	1	0			
1	1	0	1	5			
0	0	0	1	10			
1	0	1	1	0			
1	0	0	1	0			
0	0	0	1	10			
1	0	1	0	0			
0	0	1	0	0			
0	0	0	1	10			
4	0	1	0	0			
0	0	1	0	0			
0	0	1	0	0			
1	0	1	0	0			
0	0	0	1	10			
0	0	0	1	10			
1	0	0	0	0			
1	0	0	0	0			
0	0	0	0	0			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	0	0			
0	0	0	0	0			
